battery_id,cycle,soh,freq_Hz,z_real_ohm,z_imag_ohm
SIM-NCM-12-02,618,0.7501,100.0,0.253688,-0.017462
SIM-NCM-12-02,618,0.7501,200.0,0.245654,-0.018642
SIM-NCM-12-02,618,0.7501,500.0,0.247012,-0.021432
SIM-NCM-12-02,618,0.7501,1000.0,0.243625,-0.020738
SIM-NCM-12-02,618,0.7501,2000.0,0.246228,-0.023181
SIM-NCM-12-02,618,0.7501,5000.0,0.246585,-0.024132
SIM-NCM-12-02,618,0.7501,10000.0,0.24459,-0.028069
SIM-NCM-12-02,688,0.7009,10.0,0.3005,-0.015108
SIM-NCM-12-02,688,0.7009,20.0,0.299978,-0.014886
SIM-NCM-12-02,688,0.7009,50.0,0.295837,-0.016394
SIM-NCM-12-02,688,0.7009,100.0,0.29792,-0.017339
SIM-NCM-12-02,688,0.7009,200.0,0.295487,-0.019388
SIM-NCM-12-02,688,0.7009,500.0,0.293747,-0.021164
SIM-NCM-12-02,688,0.7009,1000.0,0.295376,-0.023256
SIM-NCM-12-02,688,0.7009,2000.0,0.300704,-0.023007
SIM-NCM-12-02,688,0.7009,5000.0,0.294573,-0.024677
SIM-NCM-12-02,688,0.7009,10000.0,0.298147,-0.025623
SIM-NCM-12-03,134,0.9499,10.0,0.063347,-0.011675
SIM-NCM-12-03,134,0.9499,20.0,0.063928,-0.013338
SIM-NCM-12-03,134,0.9499,50.0,0.064179,-0.016361
SIM-NCM-12-03,134,0.9499,100.0,0.063023,-0.015269
SIM-NCM-12-03,134,0.9499,200.0,0.063576,-0.017861
SIM-NCM-12-03,134,0.9499,500.0,0.063928,-0.018796
SIM-NCM-12-03,134,0.9499,1000.0,0.064664,-0.01999
SIM-NCM-12-03,134,0.9499,2000.0,0.064693,-0.01979
SIM-NCM-12-03,134,0.9499,5000.0,0.063387,-0.024755
SIM-NCM-12-03,134,0.9499,10000.0,0.062939,-0.025244
SIM-NCM-12-03,290,0.9,10.0,0.111732,-0.011442
SIM-NCM-12-03,290,0.9,20.0,0.115,-0.012882
SIM-NCM-12-03,290,0.9,50.0,0.113336,-0.01627
SIM-NCM-12-03,290,0.9,100.0,0.111072,-0.016267
SIM-NCM-12-03,290,0.9,200.0,0.113517,-0.016866
SIM-NCM-12-03,290,0.9,500.0,0.113793,-0.020411
SIM-NCM-12-03,290,0.9,1000.0,0.112637,-0.019479
SIM-NCM-12-03,290,0.9,2000.0,0.112632,-0.020598
SIM-NCM-12-03,290,0.9,5000.0,0.111491,-0.023729
SIM-NCM-12-03,290,0.9,10000.0,0.112509,-0.025894
SIM-NCM-12-03,450,0.8497,10.0,0.154029,-0.012274
SIM-NCM-12-03,450,0.8497,20.0,0.156591,-0.01179
SIM-NCM-12-03,450,0.8497,50.0,0.156218,-0.014543
SIM-NCM-12-03,450,0.8497,100.0,0.159062,-0.017215
SIM-NCM-12-03,450,0.8497,200.0,0.154637,-0.018751
SIM-NCM-12-03,450,0.8497,500.0,0.1566,-0.017668
SIM-NCM-12-03,450,0.8497,1000.0,0.155567,-0.020727
SIM-NCM-12-03,450,0.8497,2000.0,0.153773,-0.022442
SIM-NCM-12-03,450,0.8497,5000.0,0.155366,-0.0253
SIM-NCM-12-03,450,0.8497,10000.0,0.157477,-0.024404
SIM-NCM-12-03,528,0.8001,10.0,0.205107,-0.013757
SIM-NCM-12-03,528,0.8001,20.0,0.205115,-0.014715
SIM-NCM-12-03,528,0.8001,50.0,0.206414,-0.016059
SIM-NCM-12-03,528,0.8001,100.0,0.204801,-0.017625
SIM-NCM-12-03,528,0.8001,200.0,0.205668,-0.021623
SIM-NCM-12-03,528,0.8001,500.0,0.204634,-0.019491
SIM-NCM-12-03,528,0.8001,1000.0,0.204478,-0.019731
SIM-NCM-12-03,528,0.8001,2000.0,0.205392,-0.019803
SIM-NCM-12-03,528,0.8001,5000.0,0.20649,-0.024296
SIM-NCM-12-03,528,0.8001,10000.0,0.211136,-0.023509
SIM-NCM-12-03,598,0.7499,10.0,0.247099,-0.012622
SIM-NCM-12-03,598,0.7499,20.0,0.244117,-0.01406
SIM-NCM-12-03,598,0.7499,50.0,0.244753,-0.016118
SIM-NCM-12-03,598,0.7499,100.0,0.246834,-0.018682
SIM-NCM-12-03,598,0.7499,200.0,0.250651,-0.017903
SIM-NCM-12-03,598,0.7499,500.0,0.250275,-0.021888
SIM-NCM-12-03,598,0.7499,1000.0,0.244288,-0.022398
SIM-NCM-12-03,598,0.7499,2000.0,0.250026,-0.024176
SIM-NCM-12-03,598,0.7499,5000.0,0.250268,-0.023191
SIM-NCM-12-03,598,0.7499,10000.0,0.246555,-0.025155
SIM-NCM-12-03,669,0.7002,10.0,0.286686,-0.013999
SIM-NCM-12-03,669,0.7002,20.0,0.290474,-0.013803
SIM-NCM-12-03,669,0.7002,50.0,0.287016,-0.015706
SIM-NCM-12-03,669,0.7002,100.0,0.28861,-0.016526
SIM-NCM-12-03,669,0.7002,200.0,0.285241,-0.020498
SIM-NCM-12-03,669,0.7002,500.0,0.289949,-0.01916
SIM-NCM-12-03,669,0.7002,1000.0,0.288495,-0.02141
SIM-NCM-12-03,669,0.7002,2000.0,0.289806,-0.02303
SIM-NCM-12-03,669,0.7002,5000.0,0.289703,-0.023995
SIM-NCM-12-03,669,0.7002,10000.0,0.285969,-0.026918
SIM-NCM-13-01,171,0.9499,10.0,0.041759,-0.011886
SIM-NCM-13-01,171,0.9499,20.0,0.04254,-0.014148
SIM-NCM-13-01,171,0.9499,50.0,0.04223,-0.014477
SIM-NCM-13-01,171,0.9499,100.0,0.041978,-0.015969
SIM-NCM-13-01,171,0.9499,200.0,0.042287,-0.016697
SIM-NCM-13-01,171,0.9499,500.0,0.04167,-0.018415
SIM-NCM-13-01,171,0.9499,1000.0,0.042095,-0.021298
SIM-NCM-13-01,171,0.9499,2000.0,0.042125,-0.020444
SIM-NCM-13-01,171,0.9499,5000.0,0.042707,-0.024701
SIM-NCM-13-01,171,0.9499,10000.0,0.042224,-0.025537
SIM-NCM-13-01,369,0.9,10.0,0.069195,-0.011878
SIM-NCM-13-01,369,0.9,20.0,0.069747,-0.013961
SIM-NCM-13-01,369,0.9,50.0,0.069482,-0.01406
SIM-NCM-13-01,369,0.9,100.0,0.06876,-0.013665
SIM-NCM-13-01,369,0.9,200.0,0.068298,-0.01935
SIM-NCM-13-01,369,0.9,500.0,0.070141,-0.019104
SIM-NCM-13-01,369,0.9,1000.0,0.069363,-0.019865
SIM-NCM-13-01,369,0.9,2000.0,0.069974,-0.020487
SIM-NCM-13-01,369,0.9,5000.0,0.069009,-0.022604
SIM-NCM-13-01,369,0.9,10000.0,0.068332,-0.02315
SIM-NCM-13-01,555,0.8499,10.0,0.096696,-0.012389
SIM-NCM-13-01,555,0.8499,20.0,0.094855,-0.013969
SIM-NCM-13-01,555,0.8499,50.0,0.09549,-0.016393
SIM-NCM-13-01,555,0.8499,100.0,0.09704,-0.015662
SIM-NCM-13-01,555,0.8499,200.0,0.095847,-0.017543
SIM-NCM-13-01,555,0.8499,500.0,0.096892,-0.021514
SIM-NCM-13-01,555,0.8499,1000.0,0.096165,-0.020773
SIM-NCM-13-01,555,0.8499,2000.0,0.094226,-0.023173
SIM-NCM-13-01,555,0.8499,5000.0,0.094929,-0.025525
SIM-NCM-13-01,555,0.8499,10000.0,0.094822,-0.025414
SIM-NCM-13-01,677,0.7995,10.0,0.120137,-0.013651
SIM-NCM-13-01,677,0.7995,20.0,0.117061,-0.014103
SIM-NCM-13-01,677,0.7995,50.0,0.12184,-0.014724
SIM-NCM-13-01,677,0.7995,100.0,0.120471,-0.017332
SIM-NCM-13-01,677,0.7995,200.0,0.119486,-0.020545
SIM-NCM-13-01,677,0.7995,500.0,0.118557,-0.018425
SIM-NCM-13-01,677,0.7995,1000.0,0.117001,-0.021868
SIM-NCM-13-01,677,0.7995,2000.0,0.116955,-0.020544
SIM-NCM-13-01,677,0.7995,5000.0,0.118066,-0.024205
SIM-NCM-13-01,677,0.7995,10000.0,0.119545,-0.024571
SIM-NCM-13-01,759,0.7501,10.0,0.141406,-0.011323
SIM-NCM-13-01,759,0.7501,20.0,0.141588,-0.015355
SIM-NCM-13-01,759,0.7501,50.0,0.142951,-0.015074
SIM-NCM-13-01,759,0.7501,100.0,0.145459,-0.017212
SIM-NCM-13-01,759,0.7501,200.0,0.14119,-0.01906
SIM-NCM-13-01,759,0.7501,500.0,0.142519,-0.020854
SIM-NCM-13-01,759,0.7501,1000.0,0.143205,-0.023232
SIM-NCM-13-01,759,0.7501,2000.0,0.140349,-0.022762
SIM-NCM-13-01,759,0.7501,5000.0,0.14015,-0.024075
SIM-NCM-13-01,759,0.7501,10000.0,0.141576,-0.026315
SIM-NCM-13-01,849,0.6999,10.0,0.176739,-0.011983
SIM-NCM-13-01,849,0.6999,20.0,0.179014,-0.015908
SIM-NCM-13-01,849,0.6999,50.0,0.177306,-0.016462
SIM-NCM-13-01,849,0.6999,100.0,0.178735,-0.0178
SIM-NCM-13-01,849,0.6999,200.0,0.177527,-0.01908
SIM-NCM-13-01,849,0.6999,500.0,0.177427,-0.020411
SIM-NCM-13-01,849,0.6999,1000.0,0.177754,-0.022192
SIM-NCM-13-01,849,0.6999,2000.0,0.176578,-0.023404
SIM-NCM-13-01,849,0.6999,5000.0,0.175329,-0.02376
SIM-NCM-13-01,849,0.6999,10000.0,0.176486,-0.025678
SIM-NCM-13-02,176,0.9498,10.0,0.042409,-0.012916
SIM-NCM-13-02,176,0.9498,20.0,0.042648,-0.014395
SIM-NCM-13-02,176,0.9498,50.0,0.042412,-0.014612
SIM-NCM-13-02,176,0.9498,100.0,0.042636,-0.016641
SIM-NCM-13-02,176,0.9498,200.0,0.042343,-0.018398
SIM-NCM-13-02,176,0.9498,500.0,0.043038,-0.018012
SIM-NCM-13-02,176,0.9498,1000.0,0.04305,-0.020845
SIM-NCM-13-02,176,0.9498,2000.0,0.043646,-0.020753
SIM-NCM-13-02,176,0.9498,5000.0,0.042667,-0.023083
SIM-NCM-13-02,176,0.9498,10000.0,0.043042,-0.02328
SIM-NCM-13-02,367,0.9,10.0,0.067841,-0.013656
SIM-NCM-13-02,367,0.9,20.0,0.068844,-0.011913
SIM-NCM-13-02,367,0.9,50.0,0.067722,-0.016127
SIM-NCM-13-02,367,0.9,100.0,0.067281,-0.016802
SIM-NCM-13-02,367,0.9,200.0,0.066519,-0.016893
SIM-NCM-13-02,367,0.9,500.0,0.068265,-0.017629
SIM-NCM-13-02,367,0.9,1000.0,0.069175,-0.020559
SIM-NCM-13-02,367,0.9,2000.0,0.068208,-0.020619
SIM-NCM-13-02,367,0.9,5000.0,0.068632,-0.022743
SIM-NCM-13-02,367,0.9,10000.0,0.067376,-0.024075
SIM-NCM-13-02,556,0.85,10.0,0.091344,-0.01354
SIM-NCM-13-02,556,0.85,20.0,0.091824,-0.015254
SIM-NCM-13-02,556,0.85,50.0,0.090943,-0.014882
SIM-NCM-13-02,556,0.85,100.0,0.092125,-0.016896
SIM-NCM-13-02,556,0.85,200.0,0.093277,-0.019499
SIM-NCM-13-02,556,0.85,500.0,0.092708,-0.021578
SIM-NCM-13-02,556,0.85,1000.0,0.093258,-0.021795
SIM-NCM-13-02,556,0.85,2000.0,0.091748,-0.020713
SIM-NCM-13-02,556,0.85,5000.0,0.09095,-0.023407
SIM-NCM-13-02,556,0.85,10000.0,0.091995,-0.024085
SIM-NCM-13-02,652,0.8002,10.0,0.123829,-0.012091
SIM-NCM-13-02,652,0.8002,20.0,0.125605,-0.014514
SIM-NCM-13-02,652,0.8002,50.0,0.124947,-0.017521
SIM-NCM-13-02,652,0.8002,100.0,0.124841,-0.019009
SIM-NCM-13-02,652,0.8002,200.0,0.123124,-0.018321
SIM-NCM-13-02,652,0.8002,500.0,0.123746,-0.02097
SIM-NCM-13-02,652,0.8002,1000.0,0.124455,-0.021597
SIM-NCM-13-02,652,0.8002,2000.0,0.122819,-0.022948
SIM-NCM-13-02,652,0.8002,5000.0,0.125466,-0.023963
SIM-NCM-13-02,652,0.8002,10000.0,0.123819,-0.025465
SIM-NCM-13-02,741,0.7494,10.0,0.145598,-0.011042
SIM-NCM-13-02,741,0.7494,20.0,0.144418,-0.013667
SIM-NCM-13-02,741,0.7494,50.0,0.144835,-0.015337
SIM-NCM-13-02,741,0.7494,100.0,0.147236,-0.018227
SIM-NCM-13-02,741,0.7494,200.0,0.145787,-0.018329
SIM-NCM-13-02,741,0.7494,500.0,0.145496,-0.020358
SIM-NCM-13-02,741,0.7494,1000.0,0.143558,-0.021988
SIM-NCM-13-02,741,0.7494,2000.0,0.146398,-0.023426
SIM-NCM-13-02,741,0.7494,5000.0,0.145999,-0.022898
SIM-NCM-13-02,741,0.7494,10000.0,0.145527,-0.02472
SIM-NCM-13-02,829,0.701,10.0,0.178476,-0.011433
SIM-NCM-13-02,829,0.701,20.0,0.179145,-0.013904
SIM-NCM-13-02,829,0.701,50.0,0.180426,-0.015136
SIM-NCM-13-02,829,0.701,100.0,0.180136,-0.016321
SIM-NCM-13-02,829,0.701,200.0,0.183589,-0.019585
SIM-NCM-13-02,829,0.701,500.0,0.179957,-0.021047
SIM-NCM-13-02,829,0.701,1000.0,0.182465,-0.021667
SIM-NCM-13-02,829,0.701,2000.0,0.180563,-0.021472
SIM-NCM-13-02,829,0.701,5000.0,0.181182,-0.02681
SIM-NCM-13-02,829,0.701,10000.0,0.18203,-0.025294
SIM-NCM-13-03,169,0.95,10.0,0.041441,-0.012733
SIM-NCM-13-03,169,0.95,20.0,0.041552,-0.012232
SIM-NCM-13-03,169,0.95,50.0,0.041337,-0.015272
SIM-NCM-13-03,169,0.95,100.0,0.040846,-0.014992
SIM-NCM-13-03,169,0.95,200.0,0.040934,-0.017453
SIM-NCM-13-03,169,0.95,500.0,0.04046,-0.017942
SIM-NCM-13-03,169,0.95,1000.0,0.040242,-0.019564
SIM-NCM-13-03,169,0.95,2000.0,0.042344,-0.019409
SIM-NCM-13-03,169,0.95,5000.0,0.040279,-0.023469
SIM-NCM-13-03,169,0.95,10000.0,0.041384,-0.026328
SIM-NCM-13-03,365,0.9,10.0,0.070164,-0.012971
SIM-NCM-13-03,365,0.9,20.0,0.070962,-0.013332
SIM-NCM-13-03,365,0.9,50.0,0.070765,-0.014061
SIM-NCM-13-03,365,0.9,100.0,0.070302,-0.016668
SIM-NCM-13-03,365,0.9,200.0,0.070028,-0.017347
SIM-NCM-13-03,365,0.9,500.0,0.06919,-0.020566
SIM-NCM-13-03,365,0.9,1000.0,0.071191,-0.02089
SIM-NCM-13-03,365,0.9,2000.0,0.070325,-0.021455
SIM-NCM-13-03,365,0.9,5000.0,0.07005,-0.021853
SIM-NCM-13-03,365,0.9,10000.0,0.069094,-0.025747
SIM-NCM-13-03,556,0.8498,10.0,0.095553,-0.012272
SIM-NCM-13-03,556,0.8498,20.0,0.095973,-0.013058
SIM-NCM-13-03,556,0.8498,50.0,0.095885,-0.014153
SIM-NCM-13-03,556,0.8498,100.0,0.095513,-0.01608
SIM-NCM-13-03,556,0.8498,200.0,0.096781,-0.01615
SIM-NCM-13-03,556,0.8498,500.0,0.097109,-0.020147
SIM-NCM-13-03,556,0.8498,1000.0,0.096513,-0.020886
SIM-NCM-13-03,556,0.8498,2000.0,0.096086,-0.021487
SIM-NCM-13-03,556,0.8498,5000.0,0.097181,-0.023477
SIM-NCM-13-03,556,0.8498,10000.0,0.096999,-0.025045
SIM-NCM-13-03,655,0.7999,10.0,0.121708,-0.012367
SIM-NCM-13-03,655,0.7999,20.0,0.119808,-0.013956
SIM-NCM-13-03,655,0.7999,50.0,0.121607,-0.017213
SIM-NCM-13-03,655,0.7999,100.0,0.120683,-0.015786
SIM-NCM-13-03,655,0.7999,200.0,0.119361,-0.018536
SIM-NCM-13-03,655,0.7999,500.0,0.12177,-0.01952
SIM-NCM-13-03,655,0.7999,1000.0,0.120537,-0.021637
SIM-NCM-13-03,655,0.7999,2000.0,0.122838,-0.02202
SIM-NCM-13-03,655,0.7999,5000.0,0.120604,-0.023535
SIM-NCM-13-03,655,0.7999,10000.0,0.12009,-0.025305
SIM-NCM-13-03,739,0.75,10.0,0.149444,-0.014101
SIM-NCM-13-03,739,0.75,20.0,0.145851,-0.013967
SIM-NCM-13-03,739,0.75,50.0,0.146234,-0.015538
SIM-NCM-13-03,739,0.75,100.0,0.146331,-0.020684
SIM-NCM-13-03,739,0.75,200.0,0.14765,-0.019139
SIM-NCM-13-03,739,0.75,500.0,0.148615,-0.019451
SIM-NCM-13-03,739,0.75,1000.0,0.144488,-0.021979
SIM-NCM-13-03,739,0.75,2000.0,0.145693,-0.024742
SIM-NCM-13-03,739,0.75,5000.0,0.146513,-0.02427
SIM-NCM-13-03,739,0.75,10000.0,0.146867,-0.025188
SIM-NCM-13-03,826,0.7002,10.0,0.171227,-0.010829
SIM-NCM-13-03,826,0.7002,20.0,0.172071,-0.016145
SIM-NCM-13-03,826,0.7002,50.0,0.171093,-0.016881
SIM-NCM-13-03,826,0.7002,100.0,0.172171,-0.018725
SIM-NCM-13-03,826,0.7002,200.0,0.173772,-0.018292
SIM-NCM-13-03,826,0.7002,500.0,0.172431,-0.021069
SIM-NCM-13-03,826,0.7002,1000.0,0.169866,-0.021434
SIM-NCM-13-03,826,0.7002,2000.0,0.171797,-0.024333
SIM-NCM-13-03,826,0.7002,5000.0,0.171123,-0.025581
SIM-NCM-13-03,826,0.7002,10000.0,0.16777,-0.02486
SIM-NCM-14-01,120,0.9495,10.0,0.049925,-0.013362
SIM-NCM-14-01,120,0.9495,20.0,0.050577,-0.015549
SIM-NCM-14-01,120,0.9495,50.0,0.049708,-0.013982
SIM-NCM-14-01,120,0.9495,100.0,0.050098,-0.01675
SIM-NCM-14-01,120,0.9495,200.0,0.050074,-0.017034
SIM-NCM-14-01,120,0.9495,500.0,0.049347,-0.01893
SIM-NCM-14-01,120,0.9495,1000.0,0.04935,-0.021779
SIM-NCM-14-01,120,0.9495,2000.0,0.050514,-0.020636
SIM-NCM-14-01,120,0.9495,5000.0,0.049386,-0.021937
SIM-NCM-14-01,120,0.9495,10000.0,0.049782,-0.02331
SIM-NCM-14-01,263,0.9001,10.0,0.088437,-0.014468
SIM-NCM-14-01,263,0.9001,20.0,0.087212,-0.013864
SIM-NCM-14-01,263,0.9001,50.0,0.089764,-0.015039
SIM-NCM-14-01,263,0.9001,100.0,0.088589,-0.014766
SIM-NCM-14-01,263,0.9001,200.0,0.08809,-0.0185
SIM-NCM-14-01,263,0.9001,500.0,0.088892,-0.018796
SIM-NCM-14-01,263,0.9001,1000.0,0.088804,-0.021316
SIM-NCM-14-01,263,0.9001,2000.0,0.089926,-0.02233
SIM-NCM-14-01,263,0.9001,5000.0,0.088652,-0.022572
SIM-NCM-14-01,263,0.9001,10000.0,0.089728,-0.024864
SIM-NCM-14-01,408,0.8499,10.0,0.12544,-0.011567
SIM-NCM-14-01,408,0.8499,20.0,0.123875,-0.013586
SIM-NCM-14-01,408,0.8499,50.0,0.124009,-0.015964
SIM-NCM-14-01,408,0.8499,100.0,0.123074,-0.016663
SIM-NCM-14-01,408,0.8499,200.0,0.125431,-0.016948
SIM-NCM-14-01,408,0.8499,500.0,0.125347,-0.021574
SIM-NCM-14-01,408,0.8499,1000.0,0.125436,-0.018878
SIM-NCM-14-01,408,0.8499,2000.0,0.125476,-0.022616
SIM-NCM-14-01,408,0.8499,5000.0,0.123295,-0.02334
SIM-NCM-14-01,408,0.8499,10000.0,0.122418,-0.025072
SIM-NCM-14-01,477,0.8002,10.0,0.157651,-0.014427
SIM-NCM-14-01,477,0.8002,20.0,0.156183,-0.013652
SIM-NCM-14-01,477,0.8002,50.0,0.157975,-0.016489
SIM-NCM-14-01,477,0.8002,100.0,0.160981,-0.017809
SIM-NCM-14-01,477,0.8002,200.0,0.158279,-0.017798
SIM-NCM-14-01,477,0.8002,500.0,0.157971,-0.019366
SIM-NCM-14-01,477,0.8002,1000.0,0.160378,-0.019278
SIM-NCM-14-01,477,0.8002,2000.0,0.160131,-0.022385
SIM-NCM-14-01,477,0.8002,5000.0,0.157979,-0.024869
SIM-NCM-14-01,477,0.8002,10000.0,0.156821,-0.026905
SIM-NCM-14-01,538,0.7493,10.0,0.193328,-0.011928
SIM-NCM-14-01,538,0.7493,20.0,0.191931,-0.014524
SIM-NCM-14-01,538,0.7493,50.0,0.1935,-0.016425
SIM-NCM-14-01,538,0.7493,100.0,0.194531,-0.018716
SIM-NCM-14-01,538,0.7493,200.0,0.196345,-0.018635
SIM-NCM-14-01,538,0.7493,500.0,0.19554,-0.020793
SIM-NCM-14-01,538,0.7493,1000.0,0.191283,-0.020671
SIM-NCM-14-01,538,0.7493,2000.0,0.196003,-0.023429
SIM-NCM-14-01,538,0.7493,5000.0,0.197457,-0.023554
SIM-NCM-14-01,538,0.7493,10000.0,0.197569,-0.026533
SIM-NCM-14-01,605,0.7009,10.0,0.23192,-0.013744
SIM-NCM-14-01,605,0.7009,20.0,0.233398,-0.014759
SIM-NCM-14-01,605,0.7009,50.0,0.234871,-0.017636
SIM-NCM-14-01,605,0.7009,100.0,0.238247,-0.016239
SIM-NCM-14-01,605,0.7009,200.0,0.235478,-0.018211
SIM-NCM-14-01,605,0.7009,500.0,0.234896,-0.019404
SIM-NCM-14-01,605,0.7009,1000.0,0.233891,-0.02073
SIM-NCM-14-01,605,0.7009,2000.0,0.232639,-0.023615
SIM-NCM-14-01,605,0.7009,5000.0,0.235243,-0.023824
SIM-NCM-14-01,605,0.7009,10000.0,0.235414,-0.025199
SIM-NCM-14-02,124,0.9498,10.0,0.050757,-0.011843
SIM-NCM-14-02,124,0.9498,20.0,0.051561,-0.013776
SIM-NCM-14-02,124,0.9498,50.0,0.050678,-0.017435
SIM-NCM-14-02,124,0.9498,100.0,0.051395,-0.016076
SIM-NCM-14-02,124,0.9498,200.0,0.050428,-0.016251
SIM-NCM-14-02,124,0.9498,500.0,0.0503,-0.017894
SIM-NCM-14-02,124,0.9498,1000.0,0.049721,-0.020316
SIM-NCM-14-02,124,0.9498,2000.0,0.050836,-0.021136
SIM-NCM-14-02,124,0.9498,5000.0,0.050395,-0.02405
SIM-NCM-14-02,124,0.9498,10000.0,0.050095,-0.024127
SIM-NCM-14-02,265,0.8998,10.0,0.087901,-0.013475
SIM-NCM-14-02,265,0.8998,20.0,0.08795,-0.014089
SIM-NCM-14-02,265,0.8998,50.0,0.087445,-0.017287
SIM-NCM-14-02,265,0.8998,100.0,0.088129,-0.015313
SIM-NCM-14-02,265,0.8998,200.0,0.088209,-0.017375
SIM-NCM-14-02,265,0.8998,500.0,0.088302,-0.02001
SIM-NCM-14-02,265,0.8998,1000.0,0.090004,-0.018772
SIM-NCM-14-02,265,0.8998,2000.0,0.086914,-0.021882
SIM-NCM-14-02,265,0.8998,5000.0,0.087424,-0.024488
SIM-NCM-14-02,265,0.8998,10000.0,0.088505,-0.024664
SIM-NCM-14-02,409,0.85,10.0,0.126613,-0.013716
SIM-NCM-14-02,409,0.85,20.0,0.126231,-0.014733
SIM-NCM-14-02,409,0.85,50.0,0.128178,-0.016328
SIM-NCM-14-02,409,0.85,100.0,0.126956,-0.016504
SIM-NCM-14-02,409,0.85,200.0,0.126557,-0.018242
SIM-NCM-14-02,409,0.85,500.0,0.126523,-0.018461
SIM-NCM-14-02,409,0.85,1000.0,0.126896,-0.019162
SIM-NCM-14-02,409,0.85,2000.0,0.123753,-0.021188
SIM-NCM-14-02,409,0.85,5000.0,0.126891,-0.021933
SIM-NCM-14-02,409,0.85,10000.0,0.12571,-0.02402
SIM-NCM-14-02,499,0.8002,10.0,0.160481,-0.013502
SIM-NCM-14-02,499,0.8002,20.0,0.165546,-0.015056
SIM-NCM-14-02,499,0.8002,50.0,0.163211,-0.016082
SIM-NCM-14-02,499,0.8002,100.0,0.162053,-0.016468
SIM-NCM-14-02,499,0.8002,200.0,0.163407,-0.019005
SIM-NCM-14-02,499,0.8002,500.0,0.163523,-0.020222
SIM-NCM-14-02,499,0.8002,1000.0,0.163351,-0.020455
SIM-NCM-14-02,499,0.8002,2000.0,0.162621,-0.021836
SIM-NCM-14-02,499,0.8002,5000.0,0.162727,-0.023886
SIM-NCM-14-02,499,0.8002,10000.0,0.16279,-0.02686
SIM-NCM-14-02,563,0.7498,10.0,0.201186,-0.014727
SIM-NCM-14-02,563,0.7498,20.0,0.196366,-0.014372
SIM-NCM-14-02,563,0.7498,50.0,0.197178,-0.017141
SIM-NCM-14-02,563,0.7498,100.0,0.200969,-0.015418
SIM-NCM-14-02,563,0.7498,200.0,0.200046,-0.01914
SIM-NCM-14-02,563,0.7498,500.0,0.20102,-0.020435
SIM-NCM-14-02,563,0.7498,1000.0,0.199879,-0.022772
SIM-NCM-14-02,563,0.7498,2000.0,0.197893,-0.023213
SIM-NCM-14-02,563,0.7498,5000.0,0.202171,-0.025065
SIM-NCM-14-02,563,0.7498,10000.0,0.203938,-0.025957
SIM-NCM-14-02,627,0.7003,10.0,0.238106,-0.014383
SIM-NCM-14-02,627,0.7003,20.0,0.240633,-0.016283
SIM-NCM-14-02,627,0.7003,50.0,0.23739,-0.016867
SIM-NCM-14-02,627,0.7003,100.0,0.237898,-0.018735
SIM-NCM-14-02,627,0.7003,200.0,0.235857,-0.017798
SIM-NCM-14-02,627,0.7003,500.0,0.2416,-0.020879
SIM-NCM-14-02,627,0.7003,1000.0,0.239736,-0.019548
SIM-NCM-14-02,627,0.7003,2000.0,0.237394,-0.022257
SIM-NCM-14-02,627,0.7003,5000.0,0.238434,-0.026325
SIM-NCM-14-02,627,0.7003,10000.0,0.241967,-0.023667
SIM-NCM-14-03,125,0.95,10.0,0.053639,-0.012103
SIM-NCM-14-03,125,0.95,20.0,0.053494,-0.012415
SIM-NCM-14-03,125,0.95,50.0,0.053765,-0.01402
SIM-NCM-14-03,125,0.95,100.0,0.052814,-0.017083
SIM-NCM-14-03,125,0.95,200.0,0.053501,-0.018069
SIM-NCM-14-03,125,0.95,500.0,0.053132,-0.019301
SIM-NCM-14-03,125,0.95,1000.0,0.052816,-0.020953
SIM-NCM-14-03,125,0.95,2000.0,0.053287,-0.022716
SIM-NCM-14-03,125,0.95,5000.0,0.05362,-0.025278
SIM-NCM-14-03,125,0.95,10000.0,0.053734,-0.024106
SIM-NCM-14-03,269,0.9,10.0,0.093814,-0.013413
SIM-NCM-14-03,269,0.9,20.0,0.092818,-0.012173
SIM-NCM-14-03,269,0.9,50.0,0.091045,-0.015524
SIM-NCM-14-03,269,0.9,100.0,0.092349,-0.016343
SIM-NCM-14-03,269,0.9,200.0,0.091092,-0.01872
SIM-NCM-14-03,269,0.9,500.0,0.092921,-0.019099
SIM-NCM-14-03,269,0.9,1000.0,0.090877,-0.020863
SIM-NCM-14-03,269,0.9,2000.0,0.092516,-0.02061
SIM-NCM-14-03,269,0.9,5000.0,0.093048,-0.023402
SIM-NCM-14-03,269,0.9,10000.0,0.093062,-0.023442
SIM-NCM-14-03,408,0.85,10.0,0.126064,-0.012701
SIM-NCM-14-03,408,0.85,20.0,0.12885,-0.014546
SIM-NCM-14-03,408,0.85,50.0,0.124877,-0.016083
SIM-NCM-14-03,408,0.85,100.0,0.124038,-0.01757
SIM-NCM-14-03,408,0.85,200.0,0.12371,-0.016206
SIM-NCM-14-03,408,0.85,500.0,0.125312,-0.02083
SIM-NCM-14-03,408,0.85,1000.0,0.127116,-0.022173
SIM-NCM-14-03,408,0.85,2000.0,0.126974,-0.022416
SIM-NCM-14-03,408,0.85,5000.0,0.127021,-0.023796
SIM-NCM-14-03,408,0.85,10000.0,0.126958,-0.026774
SIM-NCM-14-03,496,0.7996,10.0,0.154162,-0.012224
SIM-NCM-14-03,496,0.7996,20.0,0.157078,-0.013333
